bar_s,scheme,lagset,lag_windows,horizon,horizon_seconds,train,levels,kind,own_r2,car_r2,cross_r2,cross_minus_own_r2,cross_minus_car_r2,own_hit,car_hit,cross_hit,pnl_net,pnl_gross,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,pnl_hit,turnover,frac_traded,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",2,600,6000,10,placebo,-0.0030672843423298346,-0.0019397345297603175,-0.001033642764521614,0.0020336415778082206,0.0009060917652387035,0.5050757650787363,0.5114638011290482,0.5060658578856152,-0.11634469623429633,0.14798883281977387,0.0158220682927388,-0.11634469623429633,-0.38067822528836676,0.5096350772668032,0.5392360853816204,0.9973480212158303,SOL,0.003250112125003035,"[{""asset"":""BTC"",""own_r2"":-0.002769721481289622,""car_r2"":-0.0019405404944183857,""cross_r2"":-0.0010458111099245215,""cross_minus_own_r2"":0.0017239103713651005,""cross_minus_car_r2"":0.0008947293844938642,""own_hit"":0.5037139744478558,""car_hit"":0.5140140635832425,""cross_hit"":0.5113671118360689,""n"":9809},{""asset"":""ETH"",""own_r2"":-0.0016665069203334326,""car_r2"":-0.002242630108599597,""cross_r2"":-0.001548222670084698,""cross_minus_own_r2"":0.00011828425024873468,""cross_minus_car_r2"":0.0006944074385148991,""own_hit"":0.5133207883529761,""car_hit"":0.5134198276715857,""cross_hit"":0.5069833826078092,""n"":9809},{""asset"":""SOL"",""own_r2"":-0.0036016882580163223,""car_r2"":-0.001284427771196306,""cross_r2"":-0.00035157613301328716,""cross_minus_own_r2"":0.003250112125003035,""cross_minus_car_r2"":0.0009328516381830187,""own_hit"":0.501535109438447,""car_hit"":0.5066851540061404,""cross_hit"":0.5027016005709043,""n"":9809},{""asset"":""XRP"",""own_r2"":-0.0042312207096799614,""car_r2"":-0.0022913397448269812,""cross_r2"":-0.0011889611450639492,""cross_minus_own_r2"":0.003042259564616012,""cross_minus_car_r2"":0.001102378599763032,""own_hit"":0.501733188075666,""car_hit"":0.5117361592552243,""cross_hit"":0.5032113365276787,""n"":9809}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",5,1500,6000,10,real,-0.0038807562603712653,-0.006546339644203647,-0.0019238891574271944,0.001956867102944071,0.004622450486776453,0.505374479889043,0.5096096691103625,0.5157271646522688,0.9219513353823462,0.9830468025951665,0.9524990689887562,0.9219513353823462,0.8608558681695255,0.5165061255026653,0.12111302847223807,0.99980176429775,XRP,0.003988805255161099,"[{""asset"":""BTC"",""own_r2"":-0.003338272508271123,""car_r2"":-0.00753406624155728,""cross_r2"":-0.00191982110831046,""cross_minus_own_r2"":0.001418451399960663,""cross_minus_car_r2"":0.00561424513324682,""own_hit"":0.502575787596592,""car_hit"":0.5129780067366753,""cross_hit"":0.5163463443629879,""n"":10094},{""asset"":""ETH"",""own_r2"":-0.0015985714293842435,""car_r2"":-0.009438475987709971,""cross_r2"":-0.002974016471401608,""cross_minus_own_r2"":-0.0013754450420173647,""cross_minus_car_r2"":0.006464459516308363,""own_hit"":0.5149593818109768,""car_hit"":0.5095106003566475,""cross_hit"":0.5192193382207252,""n"":10094},{""asset"":""SOL"",""own_r2"":-0.004875369630267912,""car_r2"":-0.0042861193014605,""cross_r2"":-0.0010797128315960247,""cross_minus_own_r2"":0.003795656798671887,""cross_minus_car_r2"":0.0032064064698644756,""own_hit"":0.5008916187834357,""car_hit"":0.5007925500297207,""cross_hit"":0.5051515751931841,""n"":10094},{""asset"":""XRP"",""own_r2"":-0.005710811473561783,""car_r2"":-0.0049266970460868365,""cross_r2"":-0.0017220062184006846,""cross_minus_own_r2"":0.003988805255161099,""cross_minus_car_r2"":0.003204690827686152,""own_hit"":0.5030711313651675,""car_hit"":0.5151575193184069,""cross_hit"":0.5221914008321775,""n"":10094}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",5,1500,6000,10,placebo,-0.0038807562603712653,-0.006546339644203647,-0.004595086481650079,-0.0007143302212788138,0.0019512531625535678,0.505374479889043,0.5096096691103625,0.5079798082806445,0.3816831948516456,0.487562371308043,0.43462278307984425,0.3816831948516456,0.27580401839524804,0.5070654661986876,0.21605790522680843,0.9988776655443322,XRP,0.003449065616875746,"[{""asset"":""BTC"",""own_r2"":-0.003338272508271123,""car_r2"":-0.00753406624155728,""cross_r2"":-0.0015127405102637326,""cross_minus_own_r2"":0.0018255319980073903,""cross_minus_car_r2"":0.0060213257312935475,""own_hit"":0.502575787596592,""car_hit"":0.5129780067366753,""cross_hit"":0.5138690597593311,""n"":9806},{""asset"":""ETH"",""own_r2"":-0.0015985714293842435,""car_r2"":-0.009438475987709971,""cross_r2"":-0.0047274736969527,""cross_minus_own_r2"":-0.0031289022675684564,""cross_minus_car_r2"":0.004711002290757271,""own_hit"":0.5149593818109768,""car_hit"":0.5095106003566475,""cross_hit"":0.5055068325514991,""n"":9806},{""asset"":""SOL"",""own_r2"":-0.004875369630267912,""car_r2"":-0.0042861193014605,""cross_r2"":-0.009878385862697847,""cross_minus_own_r2"":-0.005003016232429935,""cross_minus_car_r2"":-0.005592266561237347,""own_hit"":0.5008916187834357,""car_hit"":0.5007925500297207,""cross_hit"":0.4942892106873343,""n"":9806},{""asset"":""XRP"",""own_r2"":-0.005710811473561783,""car_r2"":-0.0049266970460868365,""cross_r2"":-0.002261745856686037,""cross_minus_own_r2"":0.003449065616875746,""cross_minus_car_r2"":0.0026649511894007993,""own_hit"":0.5030711313651675,""car_hit"":0.5151575193184069,""cross_hit"":0.5182541301244136,""n"":9806}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",10,3000,6000,10,real,-0.004759769838854178,-0.010766836948849168,-0.0041959180505286575,0.0005638517883255201,0.00657091889832051,0.5069630290415303,0.5143720884131233,0.5210377639012785,2.2513115141226057,2.316994204390097,2.2841528592563516,2.2513115141226057,2.185628823855114,0.5215372641636027,0.13027110326753644,1.0,SOL,0.004675248014150091,"[{""asset"":""BTC"",""own_r2"":-0.004103344741859916,""car_r2"":-0.010877675177485946,""cross_r2"":-0.006086784978117876,""cross_minus_own_r2"":-0.0019834402362579606,""cross_minus_car_r2"":0.00479089019936807,""own_hit"":0.5086728119734364,""car_hit"":0.5247299038556844,""cross_hit"":0.5259193180691842,""n"":10089},{""asset"":""ETH"",""own_r2"":-0.0030495650526298768,""car_r2"":-0.015396364890863268,""cross_r2"":-0.005671755826629932,""cross_minus_own_r2"":-0.002622190774000055,""cross_minus_car_r2"":0.009724609064233336,""own_hit"":0.5171969471701854,""car_hit"":0.5194766577460601,""cross_hit"":0.5242343146000594,""n"":10089},{""asset"":""SOL"",""own_r2"":-0.0059247261277897145,""car_r2"":-0.007174825897078518,""cross_r2"":-0.0012494781136396238,""cross_minus_own_r2"":0.004675248014150091,""cross_minus_car_r2"":0.005925347783438895,""own_hit"":0.4940033700069382,""car_hit"":0.503716919417187,""cross_hit"":0.5086728119734364,""n"":10089},{""asset"":""XRP"",""own_r2"":-0.0059614434331372035,""car_r2"":-0.009618481829968939,""cross_r2"":-0.0037756532837271983,""cross_minus_own_r2"":0.002185790149410005,""cross_minus_car_r2"":0.005842828546241741,""own_hit"":0.5079789870155615,""car_hit"":0.5095648726335613,""cross_hit"":0.5253246109624343,""n"":10089}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",10,3000,6000,10,placebo,-0.004759769838854178,-0.010766836948849168,-0.005637189180613622,-0.0008774193417594445,0.005129647768235546,0.5069630290415303,0.5143720884131233,0.5145648403224161,2.2066151807390706,2.262378718000127,2.234496949369598,2.2066151807390706,2.150851643478014,0.5141142663962136,0.1138496064946032,1.0,XRP,0.0034155790959236043,"[{""asset"":""BTC"",""own_r2"":-0.004103344741859916,""car_r2"":-0.010877675177485946,""cross_r2"":-0.00489597881215742,""cross_minus_own_r2"":-0.0007926340702975043,""cross_minus_car_r2"":0.005981696365328526,""own_hit"":0.5086728119734364,""car_hit"":0.5247299038556844,""cross_hit"":0.5127027854300582,""n"":9801},{""asset"":""ETH"",""own_r2"":-0.0030495650526298768,""car_r2"":-0.015396364890863268,""cross_r2"":-0.0030475064288697506,""cross_minus_own_r2"":2.0586237601261104e-06,""cross_minus_car_r2"":0.012348858461993517,""own_hit"":0.5171969471701854,""car_hit"":0.5194766577460601,""cross_hit"":0.5227017651260075,""n"":9801},{""asset"":""SOL"",""own_r2"":-0.0059247261277897145,""car_r2"":-0.007174825897078518,""cross_r2"":-0.012059407144213719,""cross_minus_own_r2"":-0.006134681016424004,""cross_minus_car_r2"":-0.0048845812471352,""own_hit"":0.4940033700069382,""car_hit"":0.503716919417187,""cross_hit"":0.49637792062034486,""n"":9801},{""asset"":""XRP"",""own_r2"":-0.0059614434331372035,""car_r2"":-0.009618481829968939,""cross_r2"":-0.002545864337213599,""cross_minus_own_r2"":0.0034155790959236043,""cross_minus_car_r2"":0.00707261749275534,""own_hit"":0.5079789870155615,""car_hit"":0.5095648726335613,""cross_hit"":0.5264768901132537,""n"":9801}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",20,6000,6000,10,real,-0.00895451823088178,-0.015679751420445476,-0.009247177281177799,-0.000292659050296018,0.006432574139267677,0.5213066772497271,0.5259698382776069,0.5284750471276912,5.188062580565738,5.2460663337803615,5.217064457173049,5.188062580565738,5.130058827351114,0.5282809516437013,0.11515535678900807,1.0,SOL,0.00614026458144612,"[{""asset"":""BTC"",""own_r2"":-0.008327722619820177,""car_r2"":-0.014227585559124734,""cross_r2"":-0.013418660264205018,""cross_minus_own_r2"":-0.005090937644384841,""cross_minus_car_r2"":0.0008089252949197157,""own_hit"":0.5267387637662466,""car_hit"":0.5344776267486854,""cross_hit"":0.5291199523762278,""n"":10079},{""asset"":""ETH"",""own_r2"":-0.006804533481408637,""car_r2"":-0.02015632606332063,""cross_r2"":-0.011175932370897979,""cross_minus_own_r2"":-0.004371398889489342,""cross_minus_car_r2"":0.00898039369242265,""own_hit"":0.529318384760393,""car_hit"":0.5319972219466217,""cross_hit"":0.5337831134041076,""n"":10079},{""asset"":""SOL"",""own_r2"":-0.010251172533594533,""car_r2"":-0.012476001679372795,""cross_r2"":-0.004110907952148413,""cross_minus_own_r2"":0.00614026458144612,""cross_minus_car_r2"":0.008365093727224382,""own_hit"":0.5126500644905249,""car_hit"":0.511955551145947,""cross_hit"":0.513939874987598,""n"":10079},{""asset"":""XRP"",""own_r2"":-0.010434644288703776,""car_r2"":-0.015859092379963746,""cross_r2"":-0.008283208537459785,""cross_minus_own_r2"":0.0021514357512439908,""cross_minus_car_r2"":0.007575883842503961,""own_hit"":0.5165194959817442,""car_hit"":0.5254489532691735,""cross_hit"":0.5370572477428316,""n"":10079}]"
300,pca,ccz_dense,"1,2,3,5,10,15,20,25,30",20,6000,6000,10,placebo,-0.00895451823088178,-0.015679751420445476,-0.01553822040559033,-0.00658370217470855,0.0001415310148551452,0.5213066772497271,0.5259698382776069,0.5227504851394138,2.886377587157673,2.930146654599304,2.908262120878488,2.886377587157673,2.842608519716043,0.5235902407497173,0.08945241659846806,1.0,XRP,0.0012957963781443649,"[{""asset"":""BTC"",""own_r2"":-0.008327722619820177,""car_r2"":-0.014227585559124734,""cross_r2"":-0.015898693884956128,""cross_minus_own_r2"":-0.007570971265135951,""cross_minus_car_r2"":-0.0016711083258313941,""own_hit"":0.5267387637662466,""car_hit"":0.5344776267486854,""cross_hit"":0.5317127974670616,""n"":9791},{""asset"":""ETH"",""own_r2"":-0.006804533481408637,""car_r2"":-0.02015632606332063,""cross_r2"":-0.009496248762451254,""cross_minus_own_r2"":-0.002691715281042617,""cross_minus_car_r2"":0.010660077300869375,""own_hit"":0.529318384760393,""car_hit"":0.5319972219466217,""cross_hit"":0.5304871821060158,""n"":9791},{""asset"":""SOL"",""own_r2"":-0.010251172533594533,""car_r2"":-0.012476001679372795,""cross_r2"":-0.02761909106439453,""cross_minus_own_r2"":-0.017367918530799997,""cross_minus_car_r2"":-0.015143089385021735,""own_hit"":0.5126500644905249,""car_hit"":0.511955551145947,""cross_hit"":0.4961699519967317,""n"":9791},{""asset"":""XRP"",""own_r2"":-0.010434644288703776,""car_r2"":-0.015859092379963746,""cross_r2"":-0.009138847910559411,""cross_minus_own_r2"":0.0012957963781443649,""cross_minus_car_r2"":0.006720244469404335,""own_hit"":0.5165194959817442,""car_hit"":0.5254489532691735,""cross_hit"":0.532632008987846,""n"":9791}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",2,600,3000,10,real,-0.009638043855974943,-0.004221566995236514,-0.0018628377165687549,0.007775206139406188,0.0023587292786677594,0.5004228492350273,0.5103021449988467,0.5088413930960253,0.5484432996282427,0.6663620354566195,0.6074026675424311,0.5484432996282427,0.4305245637998658,0.5107772903714457,0.1813855342691538,0.9990001538224889,SOL,0.009128237183364751,"[{""asset"":""BTC"",""own_r2"":-0.008778392467510221,""car_r2"":-0.00271265622270489,""cross_r2"":-0.0020528302297717627,""cross_minus_own_r2"":0.006725562237738458,""cross_minus_car_r2"":0.0006598259929331274,""own_hit"":0.4961943568847544,""car_hit"":0.5179518720688859,""cross_hit"":0.5136464980395172,""n"":13007},{""asset"":""ETH"",""own_r2"":-0.00860034780258001,""car_r2"":-0.004963351343413747,""cross_r2"":-0.0023127529518460754,""cross_minus_own_r2"":0.006287594850733935,""cross_minus_car_r2"":0.002650598391567671,""own_hit"":0.49811639886215114,""car_hit"":0.5153378949796263,""cross_hit"":0.5092642423310525,""n"":13007},{""asset"":""SOL"",""own_r2"":-0.01049763491099176,""car_r2"":-0.004361671619840912,""cross_r2"":-0.0013693977276270086,""cross_minus_own_r2"":0.009128237183364751,""cross_minus_car_r2"":0.0029922738922139036,""own_hit"":0.5091873606519567,""car_hit"":0.5013454293841777,""cross_hit"":0.505420158376259,""n"":13007},{""asset"":""XRP"",""own_r2"":-0.010675800242817779,""car_r2"":-0.004848588794986508,""cross_r2"":-0.0017163699570301727,""cross_minus_own_r2"":0.008959430285787606,""cross_minus_car_r2"":0.0031322188379563354,""own_hit"":0.498193280541247,""car_hit"":0.506573383562697,""cross_hit"":0.5070346736372723,""n"":13007}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",2,600,3000,10,placebo,-0.009638043855974943,-0.004221566995236514,-0.002864539723807069,0.0067735041321678735,0.0013570272714294451,0.5004228492350273,0.5103021449988467,0.5032431794952433,-0.07432163953507387,0.19076750060038627,0.058222930532656314,-0.07432163953507387,-0.339410779670534,0.5042775968843772,0.41700352388777745,0.9985842378480415,XRP,0.008255307848442417,"[{""asset"":""BTC"",""own_r2"":-0.008778392467510221,""car_r2"":-0.00271265622270489,""cross_r2"":-0.0030525029855268393,""cross_minus_own_r2"":0.005725889481983382,""cross_minus_car_r2"":-0.00033984676282194926,""own_hit"":0.4961943568847544,""car_hit"":0.5179518720688859,""cross_hit"":0.5061718688576146,""n"":12719},{""asset"":""ETH"",""own_r2"":-0.00860034780258001,""car_r2"":-0.004963351343413747,""cross_r2"":-0.0032165955230787358,""cross_minus_own_r2"":0.005383752279501275,""cross_minus_car_r2"":0.0017467558203350109,""own_hit"":0.49811639886215114,""car_hit"":0.5153378949796263,""cross_hit"":0.5050711533925623,""n"":12719},{""asset"":""SOL"",""own_r2"":-0.01049763491099176,""car_r2"":-0.004361671619840912,""cross_r2"":-0.0027685679922473394,""cross_minus_own_r2"":0.0077290669187444205,""cross_minus_car_r2"":0.0015931036275935728,""own_hit"":0.5091873606519567,""car_hit"":0.5013454293841777,""cross_hit"":0.4988599732683387,""n"":12719},{""asset"":""XRP"",""own_r2"":-0.010675800242817779,""car_r2"":-0.004848588794986508,""cross_r2"":-0.002420492394375362,""cross_minus_own_r2"":0.008255307848442417,""cross_minus_car_r2"":0.002428096400611146,""own_hit"":0.498193280541247,""car_hit"":0.506573383562697,""cross_hit"":0.5028697224624578,""n"":12719}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",5,1500,3000,10,real,-0.01931904417418806,-0.009363399610231304,-0.005990948251356598,0.013328095922831462,0.0033724513588747063,0.5000384497077822,0.509227929867733,0.5112849892340818,1.1154287051613423,1.1799991334602635,1.1477139193108026,1.1154287051613423,1.0508582768624208,0.5129834126507415,0.09934676251853432,1.0,SOL,0.017265475061959412,"[{""asset"":""BTC"",""own_r2"":-0.018491198936118725,""car_r2"":-0.005632364620043795,""cross_r2"":-0.005446115773690918,""cross_minus_own_r2"":0.013045083162427806,""cross_minus_car_r2"":0.00018624884635287664,""own_hit"":0.49530913565056905,""car_hit"":0.513764995386035,""cross_hit"":0.5183789603199016,""n"":13004},{""asset"":""ETH"",""own_r2"":-0.016826080449974468,""car_r2"":-0.01057755667637994,""cross_r2"":-0.004544871986300825,""cross_minus_own_r2"":0.012281208463673643,""cross_minus_car_r2"":0.006032684690079115,""own_hit"":0.5025376807136266,""car_hit"":0.5186096585665949,""cross_hit"":0.5155336819440173,""n"":13004},{""asset"":""SOL"",""own_r2"":-0.0218789818116365,""car_r2"":-0.010435264295110214,""cross_r2"":-0.004613506749677088,""cross_minus_own_r2"":0.017265475061959412,""cross_minus_car_r2"":0.005821757545433126,""own_hit"":0.502614580129191,""car_hit"":0.5,""cross_hit"":0.50207628422024,""n"":13004},{""asset"":""XRP"",""own_r2"":-0.02007991549902255,""car_r2"":-0.010808412849391269,""cross_r2"":-0.009359298495757562,""cross_minus_own_r2"":0.010720617003264987,""cross_minus_car_r2"":0.001449114353633707,""own_hit"":0.49969240233774226,""car_hit"":0.504537065518302,""cross_hit"":0.5091510304521686,""n"":13004}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",5,1500,3000,10,placebo,-0.01931904417418806,-0.009363399610231304,-0.007963071058264937,0.011355973115923124,0.0014003285519663677,0.5000384497077822,0.509227929867733,0.5049543881723813,0.7138791176014424,0.8078414301189609,0.7608602738602019,0.7138791176014424,0.6199168050839241,0.5048778199896815,0.14784409175913552,0.9987412477381795,SOL,0.017397719064861983,"[{""asset"":""BTC"",""own_r2"":-0.018491198936118725,""car_r2"":-0.005632364620043795,""cross_r2"":-0.007734662842978635,""cross_minus_own_r2"":0.01075653609314009,""cross_minus_car_r2"":-0.0021022982229348397,""own_hit"":0.49530913565056905,""car_hit"":0.513764995386035,""cross_hit"":0.4991349480968858,""n"":12716},{""asset"":""ETH"",""own_r2"":-0.016826080449974468,""car_r2"":-0.01057755667637994,""cross_r2"":-0.007572234931132904,""cross_minus_own_r2"":0.009253845518841564,""cross_minus_car_r2"":0.003005321745247036,""own_hit"":0.5025376807136266,""car_hit"":0.5186096585665949,""cross_hit"":0.5096728530984587,""n"":12716},{""asset"":""SOL"",""own_r2"":-0.0218789818116365,""car_r2"":-0.010435264295110214,""cross_r2"":-0.004481262746774517,""cross_minus_own_r2"":0.017397719064861983,""cross_minus_car_r2"":0.005954001548335697,""own_hit"":0.502614580129191,""car_hit"":0.5,""cross_hit"":0.4998427178357974,""n"":12716},{""asset"":""XRP"",""own_r2"":-0.02007991549902255,""car_r2"":-0.010808412849391269,""cross_r2"":-0.012064123712173691,""cross_minus_own_r2"":0.008015791786848858,""cross_minus_car_r2"":-0.001255710862782422,""own_hit"":0.49969240233774226,""car_hit"":0.504537065518302,""cross_hit"":0.5111670336583831,""n"":12716}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",10,3000,3000,10,real,-0.03127410142096565,-0.013099648046038581,-0.014877009054482526,0.016397092366483124,-0.001777361008443945,0.4959227632894838,0.5084237249019155,0.5105008077544426,2.6818354630942673,2.7438158620079403,2.7128256625511042,2.6818354630942673,2.6198550641805944,0.5107958305757776,0.0953984899394688,1.0,BTC,0.019900393385188675,"[{""asset"":""BTC"",""own_r2"":-0.027910312155117856,""car_r2"":-0.009733370766847438,""cross_r2"":-0.00800991876992918,""cross_minus_own_r2"":0.019900393385188675,""cross_minus_car_r2"":0.0017234519969182571,""own_hit"":0.4858066005077314,""car_hit"":0.5159627663666436,""cross_hit"":0.5155781213939534,""n"":12999},{""asset"":""ETH"",""own_r2"":-0.028003605395666042,""car_r2"":-0.014926043540901102,""cross_r2"":-0.008141924837749226,""cross_minus_own_r2"":0.019861680557916817,""cross_minus_car_r2"":0.006784118703151876,""own_hit"":0.4973459496884376,""car_hit"":0.5147319024540349,""cross_hit"":0.5126548196015078,""n"":12999},{""asset"":""SOL"",""own_r2"":-0.03770686948244539,""car_r2"":-0.013100789186478279,""cross_r2"":-0.0262546136080144,""cross_minus_own_r2"":0.011452255874430994,""cross_minus_car_r2"":-0.01315382442153612,""own_hit"":0.5066543580275406,""car_hit"":0.5008846834371875,""cross_hit"":0.5006538964535734,""n"":12999},{""asset"":""XRP"",""own_r2"":-0.03147561865063331,""car_r2"":-0.014638388689927506,""cross_r2"":-0.0171015790022373,""cross_minus_own_r2"":0.014374039648396009,""cross_minus_car_r2"":-0.002463190312309793,""own_hit"":0.4938841449342257,""car_hit"":0.5021155473497961,""cross_hit"":0.5131163935687361,""n"":12999}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",10,3000,3000,10,placebo,-0.03127410142096565,-0.013099648046038581,-0.013552732309291715,0.017721369111673935,-0.000453084263253134,0.4959227632894838,0.5084237249019155,0.5053890331209189,0.6779298938248453,0.714914082156656,0.6964219879907507,0.6779298938248453,0.6409457054930341,0.50393051857487,0.05821531297310075,0.9992129702502754,SOL,0.029501056353120614,"[{""asset"":""BTC"",""own_r2"":-0.027910312155117856,""car_r2"":-0.009733370766847438,""cross_r2"":-0.012206001007704081,""cross_minus_own_r2"":0.015704311147413774,""cross_minus_car_r2"":-0.0024726302408566436,""own_hit"":0.4858066005077314,""car_hit"":0.5159627663666436,""cross_hit"":0.4977578475336323,""n"":12711},{""asset"":""ETH"",""own_r2"":-0.028003605395666042,""car_r2"":-0.014926043540901102,""cross_r2"":-0.013314310095868587,""cross_minus_own_r2"":0.014689295299797456,""cross_minus_car_r2"":0.001611733445032515,""own_hit"":0.4973459496884376,""car_hit"":0.5147319024540349,""cross_hit"":0.5093226339391078,""n"":12711},{""asset"":""SOL"",""own_r2"":-0.03770686948244539,""car_r2"":-0.013100789186478279,""cross_r2"":-0.00820581312932478,""cross_minus_own_r2"":0.029501056353120614,""cross_minus_car_r2"":0.0048949760571534995,""own_hit"":0.5066543580275406,""car_hit"":0.5008846834371875,""cross_hit"":0.5020061364172764,""n"":12711},{""asset"":""XRP"",""own_r2"":-0.03147561865063331,""car_r2"":-0.014638388689927506,""cross_r2"":-0.020484805004269413,""cross_minus_own_r2"":0.010990813646363895,""cross_minus_car_r2"":-0.005846416314341907,""own_hit"":0.4938841449342257,""car_hit"":0.5021155473497961,""cross_hit"":0.5124695145936591,""n"":12711}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",20,6000,3000,10,real,-0.04676083840820361,-0.017486087402274753,-0.034176518176614656,0.012584320231588952,-0.016690430774339904,0.5000384941104011,0.5208060666717993,0.5129340210947725,2.851562008492469,2.918380169867117,2.8849710891797926,2.851562008492469,2.784743847117821,0.5136325250331765,0.10292384684942629,1.0,XRP,0.025640055996496658,"[{""asset"":""BTC"",""own_r2"":-0.039159258803024066,""car_r2"":-0.014307110766261122,""cross_r2"":-0.041498228648436,""cross_minus_own_r2"":-0.002338969845411931,""cross_minus_car_r2"":-0.027191117882174876,""own_hit"":0.4970359534991146,""car_hit"":0.5359919932250365,""cross_hit"":0.5135114327507891,""n"":12989},{""asset"":""ETH"",""own_r2"":-0.03763147021613622,""car_r2"":-0.01932574963980005,""cross_r2"":-0.02794096711748084,""cross_minus_own_r2"":0.009690503098655379,""cross_minus_car_r2"":-0.008615217477680792,""own_hit"":0.5008083763184232,""car_hit"":0.5306028177688814,""cross_hit"":0.511355762568327,""n"":12989},{""asset"":""SOL"",""own_r2"":-0.061512763468886344,""car_r2"":-0.01737851131790391,""cross_r2"":-0.04416707179227064,""cross_minus_own_r2"":0.017345691676615704,""cross_minus_car_r2"":-0.02678856047436673,""own_hit"":0.5093540688274694,""car_hit"":0.5060435753329741,""cross_hit"":0.5044268226961275,""n"":12989},{""asset"":""XRP"",""own_r2"":-0.048739861144767804,""car_r2"":-0.018932977885133928,""cross_r2"":-0.023099805148271146,""cross_minus_own_r2"":0.025640055996496658,""cross_minus_car_r2"":-0.004166827263137218,""own_hit"":0.4929555777965971,""car_hit"":0.5105858803603048,""cross_hit"":0.5224420663638464,""n"":12989}]"
300,pca,ccz_long,"1,2,3,5,10,20,30,45,60,90,120",20,6000,3000,10,placebo,-0.04676083840820361,-0.017486087402274753,-0.02723789398483989,0.01952294442336372,-0.009751806582565137,0.5000384941104011,0.5208060666717993,0.5067908038737108,1.675575320810081,1.7130511215819082,1.694313221195995,1.675575320810081,1.638099520038252,0.5075836023634038,0.05903560298019636,0.9997637051039697,SOL,0.042183641469661914,"[{""asset"":""BTC"",""own_r2"":-0.039159258803024066,""car_r2"":-0.014307110766261122,""cross_r2"":-0.02249069169516904,""cross_minus_own_r2"":0.016668567107855026,""cross_minus_car_r2"":-0.008183580928907919,""own_hit"":0.4970359534991146,""car_hit"":0.5359919932250365,""cross_hit"":0.5015353121801432,""n"":12701},{""asset"":""ETH"",""own_r2"":-0.03763147021613622,""car_r2"":-0.01932574963980005,""cross_r2"":-0.026744143199575188,""cross_minus_own_r2"":0.010887327016561033,""cross_minus_car_r2"":-0.007418393559775138,""own_hit"":0.5008083763184232,""car_hit"":0.5306028177688814,""cross_hit"":0.5149988189906307,""n"":12701},{""asset"":""SOL"",""own_r2"":-0.061512763468886344,""car_r2"":-0.01737851131790391,""cross_r2"":-0.01932912199922443,""cross_minus_own_r2"":0.042183641469661914,""cross_minus_car_r2"":-0.0019506106813205193,""own_hit"":0.5093540688274694,""car_hit"":0.5060435753329741,""cross_hit"":0.5075978269427605,""n"":12701},{""asset"":""XRP"",""own_r2"":-0.048739861144767804,""car_r2"":-0.018932977885133928,""cross_r2"":-0.0403876190453909,""cross_minus_own_r2"":0.008352242099376905,""cross_minus_car_r2"":-0.02145464116025697,""own_hit"":0.4929555777965971,""car_hit"":0.5105858803603048,""cross_hit"":0.5030312573813086,""n"":12701}]"
