bar_s,scheme,lagset,horizon,horizon_seconds,train,levels,kind,own_r2,car_r2,cross_r2,cross_minus_own_r2,cross_minus_car_r2,own_hit,car_hit,cross_hit,pnl_net,pnl_gross,pnl_net_0p25bp,pnl_net_0p5bp,pnl_net_1p0bp,pnl_hit,turnover,frac_traded,best_asset,best_asset_cross_minus_own_r2,asset_metrics_json
300,best,ccz,30,9000,3000,10,real_minus_placebo,,,,0.009504828922331732,0.009504828922331732,,,0.005577990356254392,-2.909591922733412,,,,,,,,,,
300,sum,ccz,1,300,3000,10,real,-0.0041957737395574846,-0.0018371359641154439,-0.0008346879374944161,0.0033610858020630685,0.0010024480266210278,0.492746984272408,0.4971751412429379,0.49501832340815394,0.038829030335005524,0.17833052098238758,0.10857977565869655,0.038829030335005524,-0.10067246031237649,0.5055033341367398,0.21309324165184765,0.9690674406171237,XRP,0.004845405908258105,"[{""asset"":""BTC"",""own_r2"":-0.0030350390897060375,""car_r2"":-0.0017698919594371088,""cross_r2"":-0.0012253326264566322,""cross_minus_own_r2"":0.0018097064632494053,""cross_minus_car_r2"":0.0005445593329804765,""own_hit"":0.49763322644678576,""car_hit"":0.5100778744846541,""cross_hit"":0.5040464193006566,""n"":13098},{""asset"":""ETH"",""own_r2"":-0.0042037422065170915,""car_r2"":-0.0020510862872875624,""cross_r2"":-0.0007373563808521499,""cross_minus_own_r2"":0.0034663858256649416,""cross_minus_car_r2"":0.0013137299064354124,""own_hit"":0.5011452130096198,""car_hit"":0.5083218812032372,""cross_hit"":0.5077874484654146,""n"":13098},{""asset"":""SOL"",""own_r2"":-0.004191171098871793,""car_r2"":-0.0017353879749324452,""cross_r2"":-0.0008683260877919707,""cross_minus_own_r2"":0.0033228450110798224,""cross_minus_car_r2"":0.0008670618871404745,""own_hit"":0.4832035425255764,""car_hit"":0.4795388608947931,""cross_hit"":0.4780882577492747,""n"":13098},{""asset"":""XRP"",""own_r2"":-0.005353142563135016,""car_r2"":-0.0017921776348046592,""cross_r2"":-0.0005077366548769113,""cross_minus_own_r2"":0.004845405908258105,""cross_minus_car_r2"":0.0012844409799277479,""own_hit"":0.48900595510765005,""car_hit"":0.49076194838906706,""cross_hit"":0.49015116811726983,""n"":13098}]"
300,sum,ccz,1,300,3000,10,placebo,-0.0041957737395574846,-0.0018371359641154439,-0.0007874349229702315,0.003408338816587253,0.0010497010411452123,0.492746984272408,0.4971751412429379,0.4917447306791569,-0.34412278812093905,-0.005008347011104197,-0.17456556756602154,-0.34412278812093905,-0.683237229230774,0.4984753651099342,0.5296594160247323,0.990081999219055,XRP,0.004759449621949408,"[{""asset"":""BTC"",""own_r2"":-0.0030350390897060375,""car_r2"":-0.0017698919594371088,""cross_r2"":-0.0003697758910436999,""cross_minus_own_r2"":0.0026652631986623376,""cross_minus_car_r2"":0.0014001160683934089,""own_hit"":0.49763322644678576,""car_hit"":0.5100778744846541,""cross_hit"":0.5008587041373926,""n"":12810},{""asset"":""ETH"",""own_r2"":-0.0042037422065170915,""car_r2"":-0.0020510862872875624,""cross_r2"":-0.0012653316322102093,""cross_minus_own_r2"":0.0029384105743068822,""cross_minus_car_r2"":0.0007857546550773531,""own_hit"":0.5011452130096198,""car_hit"":0.5083218812032372,""cross_hit"":0.4959406713505074,""n"":12810},{""asset"":""SOL"",""own_r2"":-0.004191171098871793,""car_r2"":-0.0017353879749324452,""cross_r2"":-0.0009209392274414085,""cross_minus_own_r2"":0.0032702318714303846,""cross_minus_car_r2"":0.0008144487474910367,""own_hit"":0.4832035425255764,""car_hit"":0.4795388608947931,""cross_hit"":0.47993754879000783,""n"":12810},{""asset"":""XRP"",""own_r2"":-0.005353142563135016,""car_r2"":-0.0017921776348046592,""cross_r2"":-0.0005936929411856084,""cross_minus_own_r2"":0.004759449621949408,""cross_minus_car_r2"":0.0011984846936190507,""own_hit"":0.48900595510765005,""car_hit"":0.49076194838906706,""cross_hit"":0.49024199843871974,""n"":12810}]"
300,sum,ccz,1,300,3000,10,real_minus_placebo,,,,-4.725301452418451e-05,-4.725301452418451e-05,,,0.0032735927289970213,0.38295181845594456,,,,,,,,,,
300,sum,ccz,2,600,3000,10,real,-0.006168252343236202,-0.004250293037467268,-0.0018020329043328953,0.004366219438903307,0.0024482601331343723,0.5025960143544322,0.5110712376880202,0.5110712376880202,0.5421382531963147,0.69038774314597,0.6162629981711425,0.5421382531963147,0.3938887632466596,0.5123355263157895,0.2264734035283459,0.9945768408188207,XRP,0.005234442533528227,"[{""asset"":""BTC"",""own_r2"":-0.0055509952700207865,""car_r2"":-0.003857884987524818,""cross_r2"":-0.0019994749561011993,""cross_minus_own_r2"":0.0035515203139195872,""cross_minus_car_r2"":0.0018584100314236185,""own_hit"":0.503092311216309,""car_hit"":0.5198136977933878,""cross_hit"":0.5156906161716424,""n"":13097},{""asset"":""ETH"",""own_r2"":-0.006223419119501861,""car_r2"":-0.004794682706012798,""cross_r2"":-0.0020987158084664337,""cross_minus_own_r2"":0.004124703311035427,""cross_minus_car_r2"":0.0026959668975463646,""own_hit"":0.5036267847598687,""car_hit"":0.5112621210964343,""cross_hit"":0.5111857677330687,""n"":13097},{""asset"":""SOL"",""own_r2"":-0.00607558355428095,""car_r2"":-0.004211733341942692,""cross_r2"":-0.0015213719571509632,""cross_minus_own_r2"":0.004554211597129987,""cross_minus_car_r2"":0.0026903613847917285,""own_hit"":0.5031686645796747,""car_hit"":0.5050011453004505,""cross_hit"":0.5053065587539131,""n"":13097},{""asset"":""XRP"",""own_r2"":-0.0068230114291412125,""car_r2"":-0.004136871114388763,""cross_r2"":-0.001588568895612985,""cross_minus_own_r2"":0.005234442533528227,""cross_minus_car_r2"":0.0025483022187757776,""own_hit"":0.5004962968618768,""car_hit"":0.5082079865618081,""cross_hit"":0.5121020080934565,""n"":13097}]"
300,sum,ccz,2,600,3000,10,placebo,-0.006168252343236202,-0.004250293037467268,-0.002099444181753618,0.004068808161482584,0.0021508488557136496,0.5025960143544322,0.5110712376880202,0.5071043797330003,-0.15326253714143745,0.12470330405128735,-0.014279616545075091,-0.15326253714143745,-0.4312283783341623,0.506500923903914,0.4341859437562086,0.9684473601999375,XRP,0.004991797645105267,"[{""asset"":""BTC"",""own_r2"":-0.0055509952700207865,""car_r2"":-0.003857884987524818,""cross_r2"":-0.0019454618690195602,""cross_minus_own_r2"":0.0036055334010012263,""cross_minus_car_r2"":0.0019124231185052576,""own_hit"":0.503092311216309,""car_hit"":0.5198136977933878,""cross_hit"":0.5103442891716762,""n"":12809},{""asset"":""ETH"",""own_r2"":-0.006223419119501861,""car_r2"":-0.004794682706012798,""cross_r2"":-0.00277875078924561,""cross_minus_own_r2"":0.003444668330256251,""cross_minus_car_r2"":0.0020159319167671885,""own_hit"":0.5036267847598687,""car_hit"":0.5112621210964343,""cross_hit"":0.5066749941447419,""n"":12809},{""asset"":""SOL"",""own_r2"":-0.00607558355428095,""car_r2"":-0.004211733341942692,""cross_r2"":-0.0018423502847133566,""cross_minus_own_r2"":0.004233233269567593,""cross_minus_car_r2"":0.002369383057229335,""own_hit"":0.5031686645796747,""car_hit"":0.5050011453004505,""cross_hit"":0.5039425404012804,""n"":12809},{""asset"":""XRP"",""own_r2"":-0.0068230114291412125,""car_r2"":-0.004136871114388763,""cross_r2"":-0.0018312137840359455,""cross_minus_own_r2"":0.004991797645105267,""cross_minus_car_r2"":0.002305657330352817,""own_hit"":0.5004962968618768,""car_hit"":0.5082079865618081,""cross_hit"":0.5074556952143024,""n"":12809}]"
300,sum,ccz,2,600,3000,10,real_minus_placebo,,,,0.0002974112774207227,0.0002974112774207227,,,0.003966857955019942,0.6954007903377522,,,,,,,,,,
300,sum,ccz,3,900,3000,10,real,-0.008020034364991213,-0.006487733058410938,-0.002642456783786995,0.005377577581204218,0.0038452762746239433,0.5018708002443494,0.5071204948075748,0.5111102626756262,0.6525177340021697,0.7536679103299413,0.7030928221660556,0.6525177340021697,0.5513675576743986,0.5132145735486202,0.15453391845966147,0.9752501718738065,SOL,0.005898536584453273,"[{""asset"":""BTC"",""own_r2"":-0.007887810978524756,""car_r2"":-0.006741753156213948,""cross_r2"":-0.002735115502780383,""cross_minus_own_r2"":0.005152695475744373,""cross_minus_car_r2"":0.004006637653433565,""own_hit"":0.4971747098350641,""car_hit"":0.5120647525962125,""cross_hit"":0.5133628588882101,""n"":13096},{""asset"":""ETH"",""own_r2"":-0.008060464262521272,""car_r2"":-0.007290275226167875,""cross_r2"":-0.002629097573684458,""cross_minus_own_r2"":0.005431366688836814,""cross_minus_car_r2"":0.004661177652483417,""own_hit"":0.504505192425168,""car_hit"":0.5061850946854001,""cross_hit"":0.5155772755039707,""n"":13096},{""asset"":""SOL"",""own_r2"":-0.008228032920129635,""car_r2"":-0.005322856053272318,""cross_r2"":-0.002329496335676362,""cross_minus_own_r2"":0.005898536584453273,""cross_minus_car_r2"":0.002993359717595956,""own_hit"":0.49877825290164934,""car_hit"":0.5033598045204642,""cross_hit"":0.502672571777642,""n"":13096},{""asset"":""XRP"",""own_r2"":-0.007903829298789189,""car_r2"":-0.006596047797989613,""cross_r2"":-0.002876117723006777,""cross_minus_own_r2"":0.005027711575782412,""cross_minus_car_r2"":0.0037199300749828357,""own_hit"":0.5070250458155162,""car_hit"":0.5068723274282224,""cross_hit"":0.5128283445326818,""n"":13096}]"
300,sum,ccz,3,900,3000,10,placebo,-0.008020034364991213,-0.006487733058410938,-0.0037972797253759127,0.0042227546396153,0.0026904533330350255,0.5018708002443494,0.5071204948075748,0.5076514678326046,-0.05180735381300544,0.1540384883027705,0.05111556724488242,-0.05180735381300544,-0.2576531959287814,0.5055833968841922,0.3215587629708287,0.9985159728188706,SOL,0.005381261121111924,"[{""asset"":""BTC"",""own_r2"":-0.007887810978524756,""car_r2"":-0.006741753156213948,""cross_r2"":-0.004240427521006396,""cross_minus_own_r2"":0.0036473834575183606,""cross_minus_car_r2"":0.002501325635207552,""own_hit"":0.4971747098350641,""car_hit"":0.5120647525962125,""cross_hit"":0.5064803247970019,""n"":12808},{""asset"":""ETH"",""own_r2"":-0.008060464262521272,""car_r2"":-0.007290275226167875,""cross_r2"":-0.004474347338397022,""cross_minus_own_r2"":0.0035861169241242496,""cross_minus_car_r2"":0.0028159278877708527,""own_hit"":0.504505192425168,""car_hit"":0.5061850946854001,""cross_hit"":0.5052311055590256,""n"":12808},{""asset"":""SOL"",""own_r2"":-0.008228032920129635,""car_r2"":-0.005322856053272318,""cross_r2"":-0.002846771799017711,""cross_minus_own_r2"":0.005381261121111924,""cross_minus_car_r2"":0.002476084254254607,""own_hit"":0.49877825290164934,""car_hit"":0.5033598045204642,""cross_hit"":0.5077295440349782,""n"":12808},{""asset"":""XRP"",""own_r2"":-0.007903829298789189,""car_r2"":-0.006596047797989613,""cross_r2"":-0.003627572243082522,""cross_minus_own_r2"":0.004276257055706667,""cross_minus_car_r2"":0.0029684755549070907,""own_hit"":0.5070250458155162,""car_hit"":0.5068723274282224,""cross_hit"":0.5111648969394129,""n"":12808}]"
300,sum,ccz,3,900,3000,10,real_minus_placebo,,,,0.0011548229415889177,0.0011548229415889177,,,0.0034587948430215842,0.7043250878151752,,,,,,,,,,
300,sum,ccz,5,1500,3000,10,real,-0.011284332994224489,-0.008542347243880755,-0.00466272270328455,0.006621610290939939,0.003879624540596205,0.5021192912784482,0.5041049335573545,0.5142813502367497,1.7376415182399398,1.8185921412247659,1.7781168297323533,1.7376415182399398,1.656690895255114,0.5125820696745251,0.1236926013978547,1.0,BTC,0.007283034582631132,"[{""asset"":""BTC"",""own_r2"":-0.011854231580675112,""car_r2"":-0.008141900083744824,""cross_r2"":-0.00457119699804398,""cross_minus_own_r2"":0.007283034582631132,""cross_minus_car_r2"":0.0035707030857008437,""own_hit"":0.48854437146784785,""car_hit"":0.5012219337100963,""cross_hit"":0.5147395753780357,""n"":13094},{""asset"":""ETH"",""own_r2"":-0.011201145793168443,""car_r2"":-0.01052814267385993,""cross_r2"":-0.004267831686828316,""cross_minus_own_r2"":0.006933314106340127,""cross_minus_car_r2"":0.006260310987031614,""own_hit"":0.5114556285321521,""car_hit"":0.5063387811211242,""cross_hit"":0.5160378799450129,""n"":13094},{""asset"":""SOL"",""own_r2"":-0.011993231888332456,""car_r2"":-0.007468004835688102,""cross_r2"":-0.004899679665131718,""cross_minus_own_r2"":0.007093552223200739,""cross_minus_car_r2"":0.0025683251705563848,""own_hit"":0.5029020925614786,""car_hit"":0.5021383839926684,""cross_hit"":0.51053917824958,""n"":13094},{""asset"":""XRP"",""own_r2"":-0.010088722714721943,""car_r2"":-0.008031341382230162,""cross_r2"":-0.004912182463134185,""cross_minus_own_r2"":0.005176540251587758,""cross_minus_car_r2"":0.0031191589190959768,""own_hit"":0.505575072552314,""car_hit"":0.5067206354055293,""cross_hit"":0.51580876737437,""n"":13094}]"
300,sum,ccz,5,1500,3000,10,placebo,-0.011284332994224489,-0.008542347243880755,-0.006546438345135741,0.0047378946490887475,0.0019959088987450135,0.5021192912784482,0.5041049335573545,0.504060596595346,0.44774484433555495,0.5711873452054781,0.5094660947705165,0.44774484433555495,0.324302343465632,0.5041234738539507,0.19286384012174512,0.9996875244121552,SOL,0.007841882276898637,"[{""asset"":""BTC"",""own_r2"":-0.011854231580675112,""car_r2"":-0.008141900083744824,""cross_r2"":-0.006790448342771871,""cross_minus_own_r2"":0.005063783237903241,""cross_minus_car_r2"":0.0013514517409729532,""own_hit"":0.48854437146784785,""car_hit"":0.5012219337100963,""cross_hit"":0.5035920662189599,""n"":12806},{""asset"":""ETH"",""own_r2"":-0.011201145793168443,""car_r2"":-0.01052814267385993,""cross_r2"":-0.007065882844923932,""cross_minus_own_r2"":0.004135262948244511,""cross_minus_car_r2"":0.0034622598289359985,""own_hit"":0.5114556285321521,""car_hit"":0.5063387811211242,""cross_hit"":0.5057785413087615,""n"":12806},{""asset"":""SOL"",""own_r2"":-0.011993231888332456,""car_r2"":-0.007468004835688102,""cross_r2"":-0.004151349611433819,""cross_minus_own_r2"":0.007841882276898637,""cross_minus_car_r2"":0.0033166552242542835,""own_hit"":0.5029020925614786,""car_hit"":0.5021383839926684,""cross_hit"":0.504294861783539,""n"":12806},{""asset"":""XRP"",""own_r2"":-0.010088722714721943,""car_r2"":-0.008031341382230162,""cross_r2"":-0.008178072581413343,""cross_minus_own_r2"":0.0019106501333086001,""cross_minus_car_r2"":-0.000146731199183181,""own_hit"":0.505575072552314,""car_hit"":0.5067206354055293,""cross_hit"":0.5025769170701234,""n"":12806}]"
300,sum,ccz,5,1500,3000,10,real_minus_placebo,,,,0.0018837156418511913,0.0018837156418511913,,,0.010220753641403735,1.289896673904385,,,,,,,,,,
300,sum,ccz,10,3000,3000,10,real,-0.01747388831055613,-0.013687512501089572,-0.010127261805395249,0.00734662650516088,0.0035602506956943225,0.4986247994499198,0.5037436014974406,0.5139430055772023,2.746389281631311,2.7937369154701215,2.7700630985507164,2.746389281631311,2.6990416477924994,0.5146634813411319,0.0723748606524168,0.9971721186181596,BTC,0.009814989041913247,"[{""asset"":""BTC"",""own_r2"":-0.01657522115600285,""car_r2"":-0.014897798019204656,""cross_r2"":-0.006760232114089604,""cross_minus_own_r2"":0.009814989041913247,""cross_minus_car_r2"":0.008137565905115052,""own_hit"":0.487661395064558,""car_hit"":0.5044694017877607,""cross_hit"":0.5140194056077623,""n"":13089},{""asset"":""ETH"",""own_r2"":-0.016814671848954132,""car_r2"":-0.014963331996208362,""cross_r2"":-0.008785794158140625,""cross_minus_own_r2"":0.008028877690813507,""cross_minus_car_r2"":0.006177537838067737,""own_hit"":0.5117274046909619,""car_hit"":0.5050042020016808,""cross_hit"":0.5175338070135228,""n"":13089},{""asset"":""SOL"",""own_r2"":-0.01905999849955542,""car_r2"":-0.01223569651371692,""cross_r2"":-0.015752095276069467,""cross_minus_own_r2"":0.003307903223485953,""cross_minus_car_r2"":-0.003516398762352546,""own_hit"":0.5019482007792803,""car_hit"":0.5011842004736802,""cross_hit"":0.5106578042631217,""n"":13089},{""asset"":""XRP"",""own_r2"":-0.017445661737712115,""car_r2"":-0.012653223475228348,""cross_r2"":-0.0092109256732813,""cross_minus_own_r2"":0.008234736064430814,""cross_minus_car_r2"":0.0034422978019470474,""own_hit"":0.4931621972648789,""car_hit"":0.5043166017266407,""cross_hit"":0.5135610054244022,""n"":13089}]"
300,sum,ccz,10,3000,3000,10,placebo,-0.01747388831055613,-0.013687512501089572,-0.011374062058659429,0.006099826251896701,0.0023134504424301428,0.4986247994499198,0.5037436014974406,0.5001367080696821,1.039752236401632,1.0761645312602668,1.057958383830949,1.039752236401632,1.0033399415429973,0.5007520089381634,0.056911995715277365,1.0,SOL,0.01226121007872516,"[{""asset"":""BTC"",""own_r2"":-0.01657522115600285,""car_r2"":-0.014897798019204656,""cross_r2"":-0.010288550950751318,""cross_minus_own_r2"":0.006286670205251532,""cross_minus_car_r2"":0.004609247068453337,""own_hit"":0.487661395064558,""car_hit"":0.5044694017877607,""cross_hit"":0.4960549957034607,""n"":12801},{""asset"":""ETH"",""own_r2"":-0.016814671848954132,""car_r2"":-0.014963331996208362,""cross_r2"":-0.012531941887399256,""cross_minus_own_r2"":0.004282729961554876,""cross_minus_car_r2"":0.002431390108809106,""own_hit"":0.5117274046909619,""car_hit"":0.5050042020016808,""cross_hit"":0.5047261932661511,""n"":12801},{""asset"":""SOL"",""own_r2"":-0.01905999849955542,""car_r2"":-0.01223569651371692,""cross_r2"":-0.00679878842083026,""cross_minus_own_r2"":0.01226121007872516,""cross_minus_car_r2"":0.005436908092886661,""own_hit"":0.5019482007792803,""car_hit"":0.5011842004736802,""cross_hit"":0.5005858917272088,""n"":12801},{""asset"":""XRP"",""own_r2"":-0.017445661737712115,""car_r2"":-0.012653223475228348,""cross_r2"":-0.01587696697565688,""cross_minus_own_r2"":0.0015686947620552338,""cross_minus_car_r2"":-0.003223743500428533,""own_hit"":0.4931621972648789,""car_hit"":0.5043166017266407,""cross_hit"":0.49917975158190764,""n"":12801}]"
300,sum,ccz,10,3000,3000,10,real_minus_placebo,,,,0.0012468002532641798,0.0012468002532641798,,,0.01380629750752016,1.7066370452296789,,,,,,,,,,
300,sum,ccz,20,6000,3000,10,real,-0.024992250517792303,-0.015545157919549635,-0.015490847662987972,0.00950140285480433,5.431025656166266e-05,0.5052565180824222,0.5160371588041899,0.5190572673751817,4.847891727831352,4.880974521211635,4.864433124521494,4.847891727831352,4.81480893445107,0.518808962264151,0.050608525899162315,1.0,XRP,0.012104674628106826,"[{""asset"":""BTC"",""own_r2"":-0.022143642407659758,""car_r2"":-0.020231543632371674,""cross_r2"":-0.012723032386325661,""cross_minus_own_r2"":0.009420610021334097,""cross_minus_car_r2"":0.007508511246046012,""own_hit"":0.49032800672834315,""car_hit"":0.5174707546448505,""cross_hit"":0.5191528404312257,""n"":13079},{""asset"":""ETH"",""own_r2"":-0.024558900657430494,""car_r2"":-0.013758691466437156,""cross_r2"":-0.013440499124553806,""cross_minus_own_r2"":0.011118401532876687,""cross_minus_car_r2"":0.0003181923418833499,""own_hit"":0.5184647144277086,""car_hit"":0.5235109717868338,""cross_hit"":0.524887223793868,""n"":13079},{""asset"":""SOL"",""own_r2"":-0.02746442607914923,""car_r2"":-0.01706004961424923,""cross_r2"":-0.022102500842249517,""cross_minus_own_r2"":0.005361925236899712,""cross_minus_car_r2"":-0.005042451228000289,""own_hit"":0.5093661594923159,""car_hit"":0.5096719932716569,""cross_hit"":0.5131126232892423,""n"":13079},{""asset"":""XRP"",""own_r2"":-0.02580203292692973,""car_r2"":-0.01113034696514048,""cross_r2"":-0.013697358298822904,""cross_minus_own_r2"":0.012104674628106826,""cross_minus_car_r2"":-0.002567011333682423,""own_hit"":0.5028671916813212,""car_hit"":0.5134949155134184,""cross_hit"":0.5190763819863904,""n"":13079}]"
300,sum,ccz,20,6000,3000,10,placebo,-0.024992250517792303,-0.015545157919549635,-0.02340288986488992,0.001589360652902383,-0.007857731945340285,0.5052565180824222,0.5160371588041899,0.5026581189899149,0.9559497998954085,0.9844834275360426,0.970216613715726,0.9559497998954085,0.9274161722547749,0.5026363453411149,0.04463261010579475,0.9998435789144376,SOL,0.011788375125008743,"[{""asset"":""BTC"",""own_r2"":-0.022143642407659758,""car_r2"":-0.020231543632371674,""cross_r2"":-0.02212552901495002,""cross_minus_own_r2"":1.8113392709739884e-05,""cross_minus_car_r2"":-0.0018939853825783448,""own_hit"":0.49032800672834315,""car_hit"":0.5174707546448505,""cross_hit"":0.49972637010397936,""n"":12791},{""asset"":""ETH"",""own_r2"":-0.024558900657430494,""car_r2"":-0.013758691466437156,""cross_r2"":-0.022422627874865597,""cross_minus_own_r2"":0.0021362727825648964,""cross_minus_car_r2"":-0.008663936408428441,""own_hit"":0.5184647144277086,""car_hit"":0.5235109717868338,""cross_hit"":0.508247986865765,""n"":12791},{""asset"":""SOL"",""own_r2"":-0.02746442607914923,""car_r2"":-0.01706004961424923,""cross_r2"":-0.015676050954140486,""cross_minus_own_r2"":0.011788375125008743,""cross_minus_car_r2"":0.0013839986601087428,""own_hit"":0.5093661594923159,""car_hit"":0.5096719932716569,""cross_hit"":0.5019154092721445,""n"":12791},{""asset"":""XRP"",""own_r2"":-0.02580203292692973,""car_r2"":-0.01113034696514048,""cross_r2"":-0.03338735161560358,""cross_minus_own_r2"":-0.007585318688673848,""cross_minus_car_r2"":-0.022257004650463097,""own_hit"":0.5028671916813212,""car_hit"":0.5134949155134184,""cross_hit"":0.5007427097177704,""n"":12791}]"
300,sum,ccz,20,6000,3000,10,real_minus_placebo,,,,0.007912042201901948,0.007912042201901948,,,0.016399148385266793,3.8919419279359437,,,,,,,,,,
300,sum,ccz,30,9000,3000,10,real,-0.03257171538107201,-0.021561828288825247,-0.02682443032653059,0.005747285054541418,-0.005262602037705344,0.5124531333690413,0.5238159002218992,0.5222664320146913,5.010976214048696,5.058727438256693,5.034851826152694,5.010976214048696,4.9632249898407,0.5215065310346174,0.07310352756888702,1.0,XRP,0.011609282831370749,"[{""asset"":""BTC"",""own_r2"":-0.03022679765539027,""car_r2"":-0.022708121782264223,""cross_r2"":-0.026485682443243785,""cross_minus_own_r2"":0.003741115212146484,""cross_minus_car_r2"":-0.003777560660979562,""own_hit"":0.49422297038794094,""car_hit"":0.5412808937179585,""cross_hit"":0.5249062667380825,""n"":13069},{""asset"":""ETH"",""own_r2"":-0.031110443794805098,""car_r2"":-0.021625368751163387,""cross_r2"":-0.02479181148429399,""cross_minus_own_r2"":0.0063186323105111075,""cross_minus_car_r2"":-0.0031664427331306033,""own_hit"":0.5265131226566685,""car_hit"":0.5369194276532252,""cross_hit"":0.5253653684291071,""n"":13069},{""asset"":""SOL"",""own_r2"":-0.03646760640771696,""car_r2"":-0.026189497488420255,""cross_r2"":-0.035147496543579626,""cross_minus_own_r2"":0.001320109864137331,""cross_minus_car_r2"":-0.008957999055159371,""own_hit"":0.5124340041319152,""car_hit"":0.5094498431402555,""cross_hit"":0.5120514193893948,""n"":13069},{""asset"":""XRP"",""own_r2"":-0.03248201366637571,""car_r2"":-0.01572432513345312,""cross_r2"":-0.02087273083500496,""cross_minus_own_r2"":0.011609282831370749,""cross_minus_car_r2"":-0.005148405701551839,""own_hit"":0.5166424362996404,""car_hit"":0.5076134363761573,""cross_hit"":0.5267426735021807,""n"":13069}]"
300,sum,ccz,30,9000,3000,10,placebo,-0.03257171538107201,-0.021561828288825247,-0.039001308571996685,-0.006429593190924676,-0.017439480283171438,0.5124531333690413,0.5238159002218992,0.5006650496831234,0.9262047045644746,0.9693600123825128,0.9477823584734946,0.9262047045644746,0.8830493967464337,0.5005075333877356,0.06755683753606842,1.0,SOL,0.009108290998458113,"[{""asset"":""BTC"",""own_r2"":-0.03022679765539027,""car_r2"":-0.022708121782264223,""cross_r2"":-0.036087609159799694,""cross_minus_own_r2"":-0.0058608115044094244,""cross_minus_car_r2"":-0.01337948737753547,""own_hit"":0.49422297038794094,""car_hit"":0.5412808937179585,""cross_hit"":0.5064548939832564,""n"":12781},{""asset"":""ETH"",""own_r2"":-0.031110443794805098,""car_r2"":-0.021625368751163387,""cross_r2"":-0.034208309475181053,""cross_minus_own_r2"":-0.0030978656803759552,""cross_minus_car_r2"":-0.012582940724017666,""own_hit"":0.5265131226566685,""car_hit"":0.5369194276532252,""cross_hit"":0.5027775604412801,""n"":12781},{""asset"":""SOL"",""own_r2"":-0.03646760640771696,""car_r2"":-0.026189497488420255,""cross_r2"":-0.027359315409258844,""cross_minus_own_r2"":0.009108290998458113,""cross_minus_car_r2"":-0.0011698179208385895,""own_hit"":0.5124340041319152,""car_hit"":0.5094498431402555,""cross_hit"":0.5011344965182694,""n"":12781},{""asset"":""XRP"",""own_r2"":-0.03248201366637571,""car_r2"":-0.01572432513345312,""cross_r2"":-0.05835000024374715,""cross_minus_own_r2"":-0.025867986577371438,""cross_minus_car_r2"":-0.042625675110294026,""own_hit"":0.5166424362996404,""car_hit"":0.5076134363761573,""cross_hit"":0.4922932477896878,""n"":12781}]"
300,sum,ccz,30,9000,3000,10,real_minus_placebo,,,,0.012176878245466094,0.012176878245466094,,,0.02160138233156783,4.084771509484222,,,,,,,,,,
300,distance,ccz,1,300,3000,10,real,-0.00410236210169479,-0.0018371359641154439,-0.0008495112124223825,0.0032528508892724073,0.0009876247516930614,0.4915635974958009,0.4971751412429379,0.4936822415635975,-0.0032961442899422932,0.18274613483118662,0.08972499527062223,-0.0032961442899422932,-0.18933842341107116,0.5055586659201792,0.2841858689698754,0.9692201939967922,XRP,0.004957822510614829,"[{""asset"":""BTC"",""own_r2"":-0.00307106019624781,""car_r2"":-0.0017698919594371088,""cross_r2"":-0.001273919687651226,""cross_minus_own_r2"":0.0017971405085965841,""cross_minus_car_r2"":0.0004959722717858828,""own_hit"":0.4933577645442052,""car_hit"":0.5100778744846541,""cross_hit"":0.5034356390288593,""n"":13098},{""asset"":""ETH"",""own_r2"":-0.0037312772548312445,""car_r2"":-0.0020510862872875624,""cross_r2"":-0.0006838418697330262,""cross_minus_own_r2"":0.0030474353850982183,""cross_minus_car_r2"":0.0013672444175545362,""own_hit"":0.5031302488929608,""car_hit"":0.5083218812032372,""cross_hit"":0.5048098946404032,""n"":13098},{""asset"":""SOL"",""own_r2"":-0.004025775957856581,""car_r2"":-0.0017353879749324452,""cross_r2"":-0.0008167708050765832,""cross_minus_own_r2"":0.003209005152779998,""cross_minus_car_r2"":0.0009186171698558621,""own_hit"":0.4811421591082608,""car_hit"":0.4795388608947931,""cross_hit"":0.47801191021530004,""n"":13098},{""asset"":""XRP"",""own_r2"":-0.005581334997843523,""car_r2"":-0.0017921776348046592,""cross_r2"":-0.0006235124872286946,""cross_minus_own_r2"":0.004957822510614829,""cross_minus_car_r2"":0.0011686651475759646,""own_hit"":0.4886242174377768,""car_hit"":0.49076194838906706,""cross_hit"":0.48847152236982744,""n"":13098}]"
