key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar60|distance|ccz|h30,60,distance,ccz,30,1800,5.459442198211937,BTC,-0.02205786243291752,-0.004553313836415551,-0.017021513605538052,-0.009249860775199847,0.007771652830338205,0.4969515731944677,0.4982792178497312,0.49820187932612364,0.5005993735579588
grid|L10|R80|bar300|distance|ccz|h30,300,distance,ccz,30,9000,3.4754135314904326,XRP,-0.02919922619121329,-0.01572432513345312,-0.031106106957514923,-0.023380674384642974,0.007725432572871949,0.5085316397582065,0.5076134363761573,0.5184788430637386,0.5213099701583901
grid|L10|R80|bar300|best|ccz|h10,300,best,ccz,10,3000,0.3932543326700928,SOL,-0.015861170065195385,-0.01223569651371692,-0.016227607285613344,-0.00850402758897184,0.007723579696641503,0.5033234013293605,0.5011842004736802,0.49912139964855984,0.4920925968370387
grid|L10|R80|bar5|sum|ccz|h1,5,sum,ccz,1,5,-37.098823667131214,SOL,-0.0036421377312789716,0.001928755449639885,-0.001876812636199432,0.0058309885157316055,0.007707801151931037,0.26089151505727465,0.27597055927020164,0.2651085886072669,0.28892240709065464
grid|L10|R80|bar300|best|ccz|h3,300,best,ccz,3,900,0.5139236179277219,XRP,-0.012586685903337225,-0.006596047797989613,-0.009614065322570253,-0.0019514512347607038,0.0076626140878095494,0.5038179596823458,0.5068723274282224,0.5029016493585827,0.5097739767868051
grid|L10|R80|bar300|distance|ccz|h10,300,distance,ccz,10,3000,1.4309160090165802,XRP,-0.020766961028749753,-0.012653223475228348,-0.018986124311228147,-0.011411360271694537,0.00757476403953361,0.4943081977232791,0.5043166017266407,0.4942317976927191,0.5047750019100008
grid|L10|R80|bar5|pca|mid|h1,5,pca,mid,1,5,-37.27884643621687,SOL,-0.002868166999166588,0.0019309852564708407,-0.0013723210563030275,0.00591146790050856,0.007283788956811588,0.26061865715736987,0.27613588066385397,0.26494345216498905,0.2898286460654939
grid|L10|R80|bar300|sum|ccz|h5,300,sum,ccz,5,1500,1.7376415182399398,BTC,-0.0172599609731392,-0.008141900083744824,-0.011854231580675112,-0.00457119699804398,0.007283034582631132,0.510844661677104,0.5012219337100963,0.48854437146784785,0.5147395753780357
grid|L10|R80|bar300|pca|ccz|h5,300,pca,ccz,5,1500,1.4000567785319031,SOL,-0.012866268616251064,-0.007468004835688102,-0.011847856721235228,-0.004577501913522131,0.0072703548077130975,0.5028257217045975,0.5021383839926684,0.5028257217045975,0.5026729799908355
grid|L10|R80|bar300|best|ccz|h10,300,best,ccz,10,3000,0.3932543326700928,ETH,-0.014558893194493994,-0.014963331996208362,-0.016876709491586706,-0.009640627582981232,0.007236081908605474,0.5128734051493621,0.5050042020016808,0.5046222018488807,0.5098938039575216
